,CO2,COU,Year,Value
4366,DEU,NZL,2019,205.0
4367,DEU,NZL,2020,190.0
4368,CHL,GBR,2000,92.0
4369,CHL,GBR,2001,126.0
4370,CHL,GBR,2002,112.0
4371,CHL,GBR,2003,144.0
4372,CHL,GBR,2004,129.0
4373,CHL,GBR,2005,109.0
4374,CHL,GBR,2006,98.0
4375,CHL,GBR,2007,88.0
4376,CHL,GBR,2008,88.0
4377,CHL,GBR,2009,95.0
4378,CHL,GBR,2010,74.0
4379,CHL,GBR,2011,56.0
4380,CHL,GBR,2012,86.0
4381,CHL,GBR,2013,78.0
4382,CHL,GBR,2014,69.0
4383,CHL,GBR,2015,50.0
4384,CHL,GBR,2016,72.0
4385,CHL,GBR,2017,48.0
4386,CHL,GBR,2018,47.0
4387,CHL,GBR,2019,67.0
4388,CHL,GBR,2020,69.0
4389,CHL,BEL,2000,102.0
4390,CHL,BEL,2001,102.0
4391,CHL,BEL,2002,102.0
4392,CHL,BEL,2003,102.0
4393,CHL,BEL,2004,98.0
4394,CHL,BEL,2005,62.0
4395,CHL,BEL,2006,69.0
4396,CHL,BEL,2007,80.0
4397,CHL,BEL,2008,88.0
4398,CHL,BEL,2009,53.0
4399,CHL,BEL,2010,36.0
4400,CHL,BEL,2011,39.0
4401,CHL,BEL,2012,45.0
4402,CHL,BEL,2013,47.0
4403,CHL,BEL,2014,14.0
4404,CHL,BEL,2015,21.0
4405,CHL,BEL,2016,19.0
4406,CHL,BEL,2017,34.0
4407,CHL,BEL,2018,35.0
4408,CHL,BEL,2019,52.0
4409,CHL,BEL,2020,40.0
4410,CHL,GRC,2000,23.0
4411,CHL,GRC,2001,23.0
4412,CHL,GRC,2002,23.0
4413,CHL,GRC,2003,23.0
4414,CHL,GRC,2004,23.0
4415,CHL,GRC,2005,23.0
4416,CHL,GRC,2006,23.0
4417,CHL,GRC,2007,23.0
4418,CHL,GRC,2008,27.0
4419,CHL,GRC,2009,2.0
4420,CHL,GRC,2010,7.0
4421,CHL,GRC,2011,2.0
4422,CHL,GRC,2012,8.0
4423,CHL,GRC,2013,5.0
4424,CHL,GRC,2014,2.0
4425,CHL,GRC,2015,1.0
4426,CHL,GRC,2016,5.0
4427,CHL,GRC,2017,7.0
4428,CHL,GRC,2018,6.0
4429,CHL,GRC,2019,3.0
4430,CHL,GRC,2020,2.0
4431,CHL,CHE,2000,79.0
4432,CHL,CHE,2001,79.0
4433,CHL,CHE,2002,79.0
4434,CHL,CHE,2003,79.0
4435,CHL,CHE,2004,79.0
4436,CHL,CHE,2005,79.0
4437,CHL,CHE,2006,79.0
4438,CHL,CHE,2007,79.0
4439,CHL,CHE,2008,79.0
4440,CHL,CHE,2009,79.0
4441,CHL,CHE,2010,79.0
4442,CHL,CHE,2011,79.0
4443,CHL,CHE,2012,79.0
4444,CHL,CHE,2013,79.0
4445,CHL,CHE,2014,79.0
4446,CHL,CHE,2015,96.0
4447,CHL,CHE,2016,83.0
4448,CHL,CHE,2017,78.0
4449,CHL,CHE,2018,73.0
4450,CHL,CHE,2019,68.0
4451,CHL,CHE,2020,45.0
4452,CHL,SVN,2000,0.0
4453,CHL,SVN,2001,0.0
4454,CHL,SVN,2002,0.0
4455,CHL,SVN,2003,0.0
4456,CHL,SVN,2004,0.0
4457,CHL,SVN,2005,0.0
4458,CHL,SVN,2006,0.0
4459,CHL,SVN,2007,0.0
4460,CHL,SVN,2008,2.0
4461,CHL,SVN,2009,2.0
4462,CHL,SVN,2010,5.0
4463,CHL,SVN,2011,13.0
4464,CHL,SVN,2012,0.0
4465,CHL,SVN,2013,3.0
4466,CHL,SVN,2014,0.0
4467,CHL,SVN,2015,0.0
4468,CHL,SVN,2016,0.0
4469,CHL,SVN,2017,0.0
4470,CHL,SVN,2018,0.0
4471,CHL,SVN,2019,0.0
4472,CHL,SVN,2020,0.0
4473,CHL,ITA,2000,232.0
4474,CHL,ITA,2001,232.0
4475,CHL,ITA,2002,232.0
4476,CHL,ITA,2003,232.0
4477,CHL,ITA,2004,232.0
4478,CHL,ITA,2005,232.0
4479,CHL,ITA,2006,232.0
4480,CHL,ITA,2007,232.0
4481,CHL,ITA,2008,253.0
4482,CHL,ITA,2009,247.0
4483,CHL,ITA,2010,260.0
4484,CHL,ITA,2011,133.0
4485,CHL,ITA,2012,111.0
4486,CHL,ITA,2013,122.0
4487,CHL,ITA,2014,130.0
4488,CHL,ITA,2015,182.0
4489,CHL,ITA,2016,167.0
4490,CHL,ITA,2017,95.0
4491,CHL,ITA,2018,84.0
4492,CHL,ITA,2019,70.0
4493,CHL,ITA,2020,60.0
4494,CHL,MEX,2000,29.0
4495,CHL,MEX,2001,29.0
4496,CHL,MEX,2002,29.0
4497,CHL,MEX,2003,0.0
4498,CHL,MEX,2004,77.0
4499,CHL,MEX,2005,86.0
4500,CHL,MEX,2006,58.0
4501,CHL,MEX,2007,90.0
4502,CHL,MEX,2008,69.0
4503,CHL,MEX,2009,72.0
4504,CHL,MEX,2010,38.0
4505,CHL,MEX,2011,40.0
4506,CHL,MEX,2012,56.0
4507,CHL,MEX,2013,53.0
4508,CHL,MEX,2014,35.0
4509,CHL,MEX,2015,29.0
4510,CHL,MEX,2016,37.0
4511,CHL,MEX,2017,26.0
4512,CHL,MEX,2018,27.0
4513,CHL,MEX,2019,22.0
4514,CHL,MEX,2020,22.0
4515,CHL,DEU,2000,152.0
4516,CHL,DEU,2001,172.0
4517,CHL,DEU,2002,140.0
4518,CHL,DEU,2003,184.0
4519,CHL,DEU,2004,130.0
4520,CHL,DEU,2005,157.0
4521,CHL,DEU,2006,150.0
4522,CHL,DEU,2007,145.0
4523,CHL,DEU,2008,122.0
4524,CHL,DEU,2009,117.0
4525,CHL,DEU,2010,122.0
4526,CHL,DEU,2011,103.0
4527,CHL,DEU,2012,98.0
4528,CHL,DEU,2013,79.0
4529,CHL,DEU,2014,98.0
4530,CHL,DEU,2015,102.0
4531,CHL,DEU,2016,90.0
4532,CHL,DEU,2017,101.0
4533,CHL,DEU,2018,95.0
4534,CHL,DEU,2019,90.0
4535,CHL,DEU,2020,120.0
4536,CHL,USA,2000,1881.0
4537,CHL,USA,2001,1200.0
4538,CHL,USA,2002,1148.0
4539,CHL,USA,2003,1073.0
4540,CHL,USA,2004,1142.0
4541,CHL,USA,2005,1183.0
4542,CHL,USA,2006,1549.0
4543,CHL,USA,2007,1346.0
4544,CHL,USA,2008,2786.0
4545,CHL,USA,2009,1536.0
4546,CHL,USA,2010,1227.0
4547,CHL,USA,2011,1495.0
4548,CHL,USA,2012,1555.0
4549,CHL,USA,2013,1617.0
4550,CHL,USA,2014,1410.0
4551,CHL,USA,2015,1456.0
4552,CHL,USA,2016,1643.0
4553,CHL,USA,2017,1601.0
4554,CHL,USA,2018,1725.0
4555,CHL,USA,2019,1762.0
4556,CHL,USA,2020,1324.0
4557,CHL,FRA,2000,280.0
4558,CHL,FRA,2001,225.0
4559,CHL,FRA,2002,199.0
4560,CHL,FRA,2003,232.0
4561,CHL,FRA,2004,216.5
4562,CHL,FRA,2005,201.0
4563,CHL,FRA,2006,180.33333333333334
4564,CHL,FRA,2007,159.66666666666666
4565,CHL,FRA,2008,139.0
4566,CHL,FRA,2009,130.0
4567,CHL,FRA,2010,155.0
4568,CHL,FRA,2011,133.0
4569,CHL,FRA,2012,146.0
4570,CHL,FRA,2013,137.0
4571,CHL,FRA,2014,139.0
4572,CHL,FRA,2015,173.0
4573,CHL,FRA,2016,157.0
4574,CHL,FRA,2017,115.0
4575,CHL,FRA,2018,111.0
4576,CHL,FRA,2019,132.0
4577,CHL,FRA,2020,99.0
4578,CHL,POL,2000,0.0
4579,CHL,POL,2001,0.0
4580,CHL,POL,2002,0.0
4581,CHL,POL,2003,0.0
4582,CHL,POL,2004,0.0
4583,CHL,POL,2005,0.0
4584,CHL,POL,2006,0.0
4585,CHL,POL,2007,0.0
4586,CHL,POL,2008,0.0
4587,CHL,POL,2009,1.0
4588,CHL,POL,2010,0.0
4589,CHL,POL,2011,1.0
4590,CHL,POL,2012,0.0
4591,CHL,POL,2013,0.0
4592,CHL,POL,2014,1.0
4593,CHL,POL,2015,2.0
4594,CHL,POL,2016,1.0
4595,CHL,POL,2017,0.0
4596,CHL,POL,2018,0.0
4597,CHL,POL,2019,0.0
4598,CHL,POL,2020,1.0
4599,CHL,LUX,2000,1.0
4600,CHL,LUX,2001,2.0
4601,CHL,LUX,2002,2.0
4602,CHL,LUX,2003,0.0
4603,CHL,LUX,2004,3.0
4604,CHL,LUX,2005,0.0
4605,CHL,LUX,2006,0.0
4606,CHL,LUX,2007,2.0
4607,CHL,LUX,2008,0.0
4608,CHL,LUX,2009,0.0
4609,CHL,LUX,2010,3.0
4610,CHL,LUX,2011,2.0
4611,CHL,LUX,2012,5.0
4612,CHL,LUX,2013,0.0
4613,CHL,LUX,2014,1.0
4614,CHL,LUX,2015,0.0
4615,CHL,LUX,2016,4.0
4616,CHL,LUX,2017,2.0
4617,CHL,LUX,2018,1.0
4618,CHL,LUX,2019,6.0
4619,CHL,LUX,2020,2.0
4620,CHL,HUN,2000,1.0
4621,CHL,HUN,2001,1.0
4622,CHL,HUN,2002,1.0
4623,CHL,HUN,2003,1.0
4624,CHL,HUN,2004,1.0
4625,CHL,HUN,2005,1.0
4626,CHL,HUN,2006,1.3333333333333333
4627,CHL,HUN,2007,1.6666666666666665
4628,CHL,HUN,2008,2.0
4629,CHL,HUN,2009,6.0
4630,CHL,HUN,2010,0.0
4631,CHL,HUN,2011,2.0
4632,CHL,HUN,2012,0.0
4633,CHL,HUN,2013,2.0
4634,CHL,HUN,2014,0.0
4635,CHL,HUN,2015,1.0
4636,CHL,HUN,2016,3.0
4637,CHL,HUN,2017,0.0
4638,CHL,HUN,2018,2.0
4639,CHL,HUN,2019,6.0
4640,CHL,HUN,2020,3.0
4641,CHL,NOR,2000,156.0
4642,CHL,NOR,2001,172.0
4643,CHL,NOR,2002,234.0
4644,CHL,NOR,2003,138.0
4645,CHL,NOR,2004,141.0
4646,CHL,NOR,2005,121.0
4647,CHL,NOR,2006,84.0
4648,CHL,NOR,2007,108.0
4649,CHL,NOR,2008,65.0
4650,CHL,NOR,2009,63.0
4651,CHL,NOR,2010,56.0
4652,CHL,NOR,2011,77.0
4653,CHL,NOR,2012,53.0
4654,CHL,NOR,2013,64.0
4655,CHL,NOR,2014,93.0
4656,CHL,NOR,2015,34.0
4657,CHL,NOR,2016,49.0
4658,CHL,NOR,2017,71.0
4659,CHL,NOR,2018,19.0
4660,CHL,NOR,2019,31.0
4661,CHL,NOR,2020,25.0
4662,CHL,FIN,2000,4.0
4663,CHL,FIN,2001,5.0
4664,CHL,FIN,2002,6.0
4665,CHL,FIN,2003,0.0
4666,CHL,FIN,2004,5.0
4667,CHL,FIN,2005,5.0
4668,CHL,FIN,2006,1.0
4669,CHL,FIN,2007,0.0
4670,CHL,FIN,2008,7.0
4671,CHL,FIN,2009,8.0
4672,CHL,FIN,2010,9.0
4673,CHL,FIN,2011,1.0
4674,CHL,FIN,2012,5.0
4675,CHL,FIN,2013,9.0
4676,CHL,FIN,2014,16.0
4677,CHL,FIN,2015,2.0
4678,CHL,FIN,2016,12.0
4679,CHL,FIN,2017,16.0
4680,CHL,FIN,2018,6.0
4681,CHL,FIN,2019,9.0
4682,CHL,FIN,2020,12.0
4683,CHL,IRL,2000,9.0
4684,CHL,IRL,2001,9.0
4685,CHL,IRL,2002,9.0
4686,CHL,IRL,2003,9.0
4687,CHL,IRL,2004,9.0
4688,CHL,IRL,2005,9.0
4689,CHL,IRL,2006,5.0
4690,CHL,IRL,2007,5.0
4691,CHL,IRL,2008,4.0
4692,CHL,IRL,2009,6.0
4693,CHL,IRL,2010,6.0
4694,CHL,IRL,2011,7.0
4695,CHL,IRL,2012,5.0
4696,CHL,IRL,2013,10.0
4697,CHL,IRL,2014,6.0
4698,CHL,IRL,2015,7.0
4699,CHL,IRL,2016,8.0
4700,CHL,IRL,2017,2.0
4701,CHL,IRL,2018,3.0
4702,CHL,IRL,2019,1.0
4703,CHL,IRL,2020,1.0
4704,CHL,SWE,2000,687.0
4705,CHL,SWE,2001,727.0
4706,CHL,SWE,2002,689.0
4707,CHL,SWE,2003,548.0
4708,CHL,SWE,2004,464.0
4709,CHL,SWE,2005,543.0
4710,CHL,SWE,2006,752.0
4711,CHL,SWE,2007,687.0
4712,CHL,SWE,2008,592.0
4713,CHL,SWE,2009,488.0
4714,CHL,SWE,2010,525.0
4715,CHL,SWE,2011,483.0
4716,CHL,SWE,2012,425.0
4717,CHL,SWE,2013,361.0
4718,CHL,SWE,2014,360.0
4719,CHL,SWE,2015,363.0
4720,CHL,SWE,2016,333.0
4721,CHL,SWE,2017,312.0
4722,CHL,SWE,2018,301.0
4723,CHL,SWE,2019,230.0
4724,CHL,SWE,2020,251.0
4725,CHL,ESP,2000,594.0
4726,CHL,ESP,2001,359.0
4727,CHL,ESP,2002,353.0
4728,CHL,ESP,2003,350.0
4729,CHL,ESP,2004,484.0
4730,CHL,ESP,2005,620.0
4731,CHL,ESP,2006,844.0
4732,CHL,ESP,2007,838.0
4733,CHL,ESP,2008,1141.0
4734,CHL,ESP,2009,1090.0
4735,CHL,ESP,2010,1688.0
4736,CHL,ESP,2011,1556.0
4737,CHL,ESP,2012,1589.0
4738,CHL,ESP,2013,2646.0
4739,CHL,ESP,2014,2585.0
4740,CHL,ESP,2015,1208.0
4741,CHL,ESP,2016,1457.0
4742,CHL,ESP,2017,676.0
4743,CHL,ESP,2018,812.0
4744,CHL,ESP,2019,865.0
4745,CHL,ESP,2020,1206.0
4746,CHL,DNK,2000,4.0
4747,CHL,DNK,2001,4.0
4748,CHL,DNK,2002,4.0
4749,CHL,DNK,2003,4.0
4750,CHL,DNK,2004,4.0
4751,CHL,DNK,2005,4.0
4752,CHL,DNK,2006,4.0
4753,CHL,DNK,2007,9.0
4754,CHL,DNK,2008,9.0
4755,CHL,DNK,2009,13.0
4756,CHL,DNK,2010,8.0
4757,CHL,DNK,2011,2.0
4758,CHL,DNK,2012,7.0
4759,CHL,DNK,2013,2.0
4760,CHL,DNK,2014,2.0
4761,CHL,DNK,2015,4.0
4762,CHL,DNK,2016,16.0
4763,CHL,DNK,2017,6.0
4764,CHL,DNK,2018,1.0
4765,CHL,DNK,2019,2.0
4766,CHL,DNK,2020,12.0
4767,CHL,CAN,2000,5.0
4768,CHL,CAN,2001,364.0
4769,CHL,CAN,2002,315.0
4770,CHL,CAN,2003,355.0
4771,CHL,CAN,2004,537.0
4772,CHL,CAN,2005,557.0
4773,CHL,CAN,2006,651.0
4774,CHL,CAN,2007,522.0
4775,CHL,CAN,2008,437.0
4776,CHL,CAN,2009,460.0
4777,CHL,CAN,2010,396.0
4778,CHL,CAN,2011,441.0
4779,CHL,CAN,2012,304.0
4780,CHL,CAN,2013,360.0
4781,CHL,CAN,2014,621.0
4782,CHL,CAN,2015,412.0
4783,CHL,CAN,2016,202.0
4784,CHL,CAN,2017,149.0
4785,CHL,CAN,2018,198.0
4786,CHL,CAN,2019,280.0
4787,CHL,CAN,2020,132.0
4788,CHL,ISL,2000,1.0
4789,CHL,ISL,2001,1.0
4790,CHL,ISL,2002,1.0
4791,CHL,ISL,2003,1.0
4792,CHL,ISL,2004,5.0
4793,CHL,ISL,2005,2.0
4794,CHL,ISL,2006,1.0
4795,CHL,ISL,2007,15.0
4796,CHL,ISL,2008,6.0
4797,CHL,ISL,2009,3.0
4798,CHL,ISL,2010,6.0
4799,CHL,ISL,2011,0.0
4800,CHL,ISL,2012,3.0
4801,CHL,ISL,2013,2.0
4802,CHL,ISL,2014,0.0
4803,CHL,ISL,2015,4.0
4804,CHL,ISL,2016,0.0
4805,CHL,ISL,2017,0.0
4806,CHL,ISL,2018,0.0
4807,CHL,ISL,2019,1.0
4808,CHL,ISL,2020,0.0
4809,CHL,AUT,2000,17.0
4810,CHL,AUT,2001,8.0
4811,CHL,AUT,2002,13.0
4812,CHL,AUT,2003,3.0
4813,CHL,AUT,2004,9.0
4814,CHL,AUT,2005,9.0
4815,CHL,AUT,2006,2.0
4816,CHL,AUT,2007,2.0
4817,CHL,AUT,2008,2.0
4818,CHL,AUT,2009,5.0
4819,CHL,AUT,2010,3.0
4820,CHL,AUT,2011,4.0
4821,CHL,AUT,2012,2.0
4822,CHL,AUT,2013,7.0
4823,CHL,AUT,2014,7.0
4824,CHL,AUT,2015,4.0
4825,CHL,AUT,2016,7.0
4826,CHL,AUT,2017,3.0
4827,CHL,AUT,2018,12.0
4828,CHL,AUT,2019,6.0
4829,CHL,AUT,2020,8.0
4830,CHL,AUS,2000,332.0
4831,CHL,AUS,2001,349.0
4832,CHL,AUS,2002,362.0
4833,CHL,AUS,2003,307.0
4834,CHL,AUS,2004,371.0
4835,CHL,AUS,2005,418.0
4836,CHL,AUS,2006,558.0
4837,CHL,AUS,2007,844.0
4838,CHL,AUS,2008,783.0
4839,CHL,AUS,2009,217.0
4840,CHL,AUS,2010,288.0
4841,CHL,AUS,2011,248.0
4842,CHL,AUS,2012,199.0
4843,CHL,AUS,2013,226.0
4844,CHL,AUS,2014,269.0
4845,CHL,AUS,2015,236.0
4846,CHL,AUS,2016,273.0
4847,CHL,AUS,2017,271.0
4848,CHL,AUS,2018,142.0
4849,CHL,AUS,2019,206.0
4850,CHL,AUS,2020,331.0
4851,CHL,NLD,2000,52.0
4852,CHL,NLD,2001,54.0
4853,CHL,NLD,2002,43.0
4854,CHL,NLD,2003,33.0
4855,CHL,NLD,2004,24.0
4856,CHL,NLD,2005,33.0
4857,CHL,NLD,2006,39.0
4858,CHL,NLD,2007,39.0
4859,CHL,NLD,2008,30.0
4860,CHL,NLD,2009,41.0
4861,CHL,NLD,2010,34.0
4862,CHL,NLD,2011,42.0
4863,CHL,NLD,2012,43.0
4864,CHL,NLD,2013,20.0
4865,CHL,NLD,2014,25.0
4866,CHL,NLD,2015,23.0
4867,CHL,NLD,2016,34.0
4868,CHL,NLD,2017,31.0
4869,CHL,NLD,2018,30.0
4870,CHL,NLD,2019,27.0
4871,CHL,NLD,2020,30.0
4872,CHL,LVA,2000,0.0
4873,CHL,LVA,2001,0.0
4874,CHL,LVA,2002,0.0
4875,CHL,LVA,2003,0.0
4876,CHL,LVA,2004,0.0
4877,CHL,LVA,2005,0.0
4878,CHL,LVA,2006,0.0
4879,CHL,LVA,2007,0.0
4880,CHL,LVA,2008,0.0
4881,CHL,LVA,2009,0.0
4882,CHL,LVA,2010,0.0
4883,CHL,LVA,2011,0.0
4884,CHL,LVA,2012,0.0
4885,CHL,LVA,2013,0.0
4886,CHL,LVA,2014,0.0
4887,CHL,LVA,2015,0.0
4888,CHL,LVA,2016,0.0
4889,CHL,LVA,2017,0.0
4890,CHL,LVA,2018,0.0
4891,CHL,LVA,2019,0.0
4892,CHL,LVA,2020,0.0
4893,CHL,NZL,2000,15.0
4894,CHL,NZL,2001,31.0
4895,CHL,NZL,2002,12.0
4896,CHL,NZL,2003,25.0
4897,CHL,NZL,2004,11.0
4898,CHL,NZL,2005,23.0
4899,CHL,NZL,2006,16.0
4900,CHL,NZL,2007,20.0
4901,CHL,NZL,2008,28.0
4902,CHL,NZL,2009,15.0
4903,CHL,NZL,2010,15.0
4904,CHL,NZL,2011,26.0
4905,CHL,NZL,2012,53.0
4906,CHL,NZL,2013,59.0
4907,CHL,NZL,2014,96.0
4908,CHL,NZL,2015,81.0
4909,CHL,NZL,2016,98.0
4910,CHL,NZL,2017,139.0
4911,CHL,NZL,2018,141.0
4912,CHL,NZL,2019,124.0
4913,CHL,NZL,2020,83.0
4914,USA,GBR,2000,1613.0
4915,USA,GBR,2001,1761.0
4916,USA,GBR,2002,1876.0
4917,USA,GBR,2003,2656.0
4918,USA,GBR,2004,3178.0
4919,USA,GBR,2005,3319.0
4920,USA,GBR,2006,3021.0
4921,USA,GBR,2007,2792.0
4922,USA,GBR,2008,2205.0
4923,USA,GBR,2009,3116.0
4924,USA,GBR,2010,2923.0
4925,USA,GBR,2011,2589.0
4926,USA,GBR,2012,3345.0
4927,USA,GBR,2013,3117.0
4928,USA,GBR,2014,3761.0
4929,USA,GBR,2015,2961.0
4930,USA,GBR,2016,4024.0
4931,USA,GBR,2017,3182.0
4932,USA,GBR,2018,3270.0
4933,USA,GBR,2019,3496.0
4934,USA,GBR,2020,2749.0
4935,USA,BEL,2000,145.0
4936,USA,BEL,2001,145.0
4937,USA,BEL,2002,145.0
4938,USA,BEL,2003,145.0
4939,USA,BEL,2004,118.0
4940,USA,BEL,2005,110.0
4941,USA,BEL,2006,121.0
4942,USA,BEL,2007,122.0
4943,USA,BEL,2008,160.0
4944,USA,BEL,2009,158.0
4945,USA,BEL,2010,161.0
4946,USA,BEL,2011,129.0
4947,USA,BEL,2012,138.0
4948,USA,BEL,2013,158.0
4949,USA,BEL,2014,101.0
4950,USA,BEL,2015,139.0
4951,USA,BEL,2016,119.0
4952,USA,BEL,2017,157.0
4953,USA,BEL,2018,117.0
4954,USA,BEL,2019,167.0
4955,USA,BEL,2020,118.0
4956,USA,GRC,2000,105.0
4957,USA,GRC,2001,105.0
4958,USA,GRC,2002,105.0
4959,USA,GRC,2003,105.0
4960,USA,GRC,2004,105.0
4961,USA,GRC,2005,105.0
4962,USA,GRC,2006,105.0
4963,USA,GRC,2007,105.0
4964,USA,GRC,2008,175.0
4965,USA,GRC,2009,127.0
4966,USA,GRC,2010,189.0
4967,USA,GRC,2011,83.0
4968,USA,GRC,2012,84.0
4969,USA,GRC,2013,126.0
4970,USA,GRC,2014,65.0
4971,USA,GRC,2015,62.0
4972,USA,GRC,2016,52.0
4973,USA,GRC,2017,48.0
4974,USA,GRC,2018,51.0
4975,USA,GRC,2019,20.0
4976,USA,GRC,2020,46.0
4977,USA,CHE,2000,364.0
4978,USA,CHE,2001,364.0
4979,USA,CHE,2002,364.0
4980,USA,CHE,2003,364.0
4981,USA,CHE,2004,364.0
4982,USA,CHE,2005,364.0
4983,USA,CHE,2006,364.0
4984,USA,CHE,2007,364.0
4985,USA,CHE,2008,364.0
4986,USA,CHE,2009,364.0
4987,USA,CHE,2010,364.0
4988,USA,CHE,2011,364.0
4989,USA,CHE,2012,364.0
4990,USA,CHE,2013,364.0
4991,USA,CHE,2014,364.0
4992,USA,CHE,2015,390.0
4993,USA,CHE,2016,436.0
4994,USA,CHE,2017,383.0
4995,USA,CHE,2018,456.0
4996,USA,CHE,2019,380.0
4997,USA,CHE,2020,277.0
4998,USA,SVN,2000,9.0
4999,USA,SVN,2001,9.0
5000,USA,SVN,2002,9.0
5001,USA,SVN,2003,9.0
5002,USA,SVN,2004,9.0
5003,USA,SVN,2005,9.0
5004,USA,SVN,2006,9.0
5005,USA,SVN,2007,9.0
5006,USA,SVN,2008,9.0
5007,USA,SVN,2009,18.0
5008,USA,SVN,2010,23.0
5009,USA,SVN,2011,19.0
5010,USA,SVN,2012,27.0
5011,USA,SVN,2013,29.0
5012,USA,SVN,2014,0.0
5013,USA,SVN,2015,1.0
5014,USA,SVN,2016,3.0
5015,USA,SVN,2017,0.0
5016,USA,SVN,2018,1.0
5017,USA,SVN,2019,2.0
5018,USA,SVN,2020,1.0
5019,USA,ITA,2000,396.0
5020,USA,ITA,2001,396.0
5021,USA,ITA,2002,396.0
5022,USA,ITA,2003,396.0
5023,USA,ITA,2004,396.0
5024,USA,ITA,2005,396.0
5025,USA,ITA,2006,396.0
5026,USA,ITA,2007,396.0
5027,USA,ITA,2008,356.0
5028,USA,ITA,2009,333.0
5029,USA,ITA,2010,251.0
5030,USA,ITA,2011,273.0
5031,USA,ITA,2012,173.0
5032,USA,ITA,2013,289.0
5033,USA,ITA,2014,280.0
5034,USA,ITA,2015,280.0
5035,USA,ITA,2016,300.0
5036,USA,ITA,2017,310.0
5037,USA,ITA,2018,337.0
5038,USA,ITA,2019,399.0
5039,USA,ITA,2020,187.0
5040,USA,MEX,2000,94.0
5041,USA,MEX,2001,94.0
5042,USA,MEX,2002,94.0
5043,USA,MEX,2003,0.0
5044,USA,MEX,2004,215.0
5045,USA,MEX,2005,286.0
5046,USA,MEX,2006,334.0
5047,USA,MEX,2007,287.0
5048,USA,MEX,2008,246.0
5049,USA,MEX,2009,266.0
5050,USA,MEX,2010,117.0
5051,USA,MEX,2011,79.0
5052,USA,MEX,2012,108.0
5053,USA,MEX,2013,119.0
5054,USA,MEX,2014,120.0
5055,USA,MEX,2015,136.0
5056,USA,MEX,2016,119.0
5057,USA,MEX,2017,127.0
5058,USA,MEX,2018,189.0
5059,USA,MEX,2019,139.0
5060,USA,MEX,2020,139.0
5061,USA,DEU,2000,166.0
5062,USA,DEU,2001,198.0
5063,USA,DEU,2002,164.0
5064,USA,DEU,2003,232.0
5065,USA,DEU,2004,267.0
5066,USA,DEU,2005,357.0
5067,USA,DEU,2006,429.0
5068,USA,DEU,2007,434.0
5069,USA,DEU,2008,595.0
5070,USA,DEU,2009,578.0
5071,USA,DEU,2010,771.0
5072,USA,DEU,2011,869.0
5073,USA,DEU,2012,756.0
5074,USA,DEU,2013,994.0
5075,USA,DEU,2014,919.0
5076,USA,DEU,2015,816.0
5077,USA,DEU,2016,1086.0
5078,USA,DEU,2017,979.0
5079,USA,DEU,2018,745.0
5080,USA,DEU,2019,1205.0
5081,USA,DEU,2020,935.0
5082,USA,CHL,2000,1.0
5083,USA,CHL,2001,1.0
5084,USA,CHL,2002,1.0
5085,USA,CHL,2003,1.0
5086,USA,CHL,2004,1.0
5087,USA,CHL,2005,1.0
5088,USA,CHL,2006,0.0
5089,USA,CHL,2007,2.0
5090,USA,CHL,2008,1.0
5091,USA,CHL,2009,1.0
5092,USA,CHL,2010,4.0
5093,USA,CHL,2011,8.0
5094,USA,CHL,2012,9.0
5095,USA,CHL,2013,3.0
5096,USA,CHL,2014,7.0
5097,USA,CHL,2015,6.0
5098,USA,CHL,2016,5.0
5099,USA,CHL,2017,12.0
5100,USA,CHL,2018,16.0
5101,USA,CHL,2019,4.0
5102,USA,CHL,2020,0.0
5103,USA,FRA,2000,590.0
5104,USA,FRA,2001,517.0
5105,USA,FRA,2002,514.0
5106,USA,FRA,2003,622.0
5107,USA,FRA,2004,563.5
5108,USA,FRA,2005,505.0
5109,USA,FRA,2006,539.0
5110,USA,FRA,2007,578.0
5111,USA,FRA,2008,499.0
5112,USA,FRA,2009,475.0
5113,USA,FRA,2010,529.0
5114,USA,FRA,2011,493.0
5115,USA,FRA,2012,539.0
5116,USA,FRA,2013,408.0
5117,USA,FRA,2014,459.0
5118,USA,FRA,2015,558.0
5119,USA,FRA,2016,497.0
5120,USA,FRA,2017,495.0
5121,USA,FRA,2018,644.0
5122,USA,FRA,2019,741.0
5123,USA,FRA,2020,579.0
5124,USA,POL,2000,26.0
5125,USA,POL,2001,11.0
5126,USA,POL,2002,9.0
5127,USA,POL,2003,32.0
5128,USA,POL,2004,41.0
5129,USA,POL,2005,59.0
5130,USA,POL,2006,8.0
5131,USA,POL,2007,23.0
5132,USA,POL,2008,27.0
5133,USA,POL,2009,47.0
5134,USA,POL,2010,50.0
5135,USA,POL,2011,53.0
5136,USA,POL,2012,75.0
5137,USA,POL,2013,86.0
5138,USA,POL,2014,26.0
5139,USA,POL,2015,22.0
5140,USA,POL,2016,23.0
5141,USA,POL,2017,11.0
5142,USA,POL,2018,19.0
5143,USA,POL,2019,32.0
5144,USA,POL,2020,15.0
5145,USA,LUX,2000,1.0
5146,USA,LUX,2001,0.0
5147,USA,LUX,2002,0.0
5148,USA,LUX,2003,0.0
5149,USA,LUX,2004,2.0
5150,USA,LUX,2005,2.0
5151,USA,LUX,2006,0.0
5152,USA,LUX,2007,2.0
5153,USA,LUX,2008,3.0
5154,USA,LUX,2009,47.0
